[2026-05-20 16:42:05.100905] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=39.38 [pkt_count=196.0(z=15.49), byte_count=54635.0(z=13.46), unique_dsts=19.0(z=12.65), unique_dports=4.0(z=3.98)]
[2026-05-20 16:42:05.819601] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=23
[2026-05-20 16:42:17.902094] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=46
[2026-05-20 16:42:22.790383] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=6.97 [unique_dports=5.0(z=5.04), avg_pkt_size=769.0(z=5.8), dst_entropy=2.3(z=6.97)]
[2026-05-20 16:42:29.778174] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=49
[2026-05-20 16:42:35.357428] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=11.3 [pkt_count=104.0(z=8.18), byte_count=24995.0(z=6.11), unique_dsts=17.0(z=11.3), unique_dports=4.0(z=3.98)]
[2026-05-20 16:42:36.803379] PORT_SCAN | SRC=172.217.170.170 DST=172.20.10.2 PORTS=29
[2026-05-20 16:42:37.665626] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=26
[2026-05-20 16:42:47.091150] PORT_SCAN | SRC=172.217.170.170 DST=172.20.10.2 PORTS=32
[2026-05-20 16:42:49.579011] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=53
[2026-05-20 16:42:52.813411] ZERO_DAY | SRC=57.144.138.145 ANOMALY max_z=5.98 [unique_dports=4.0(z=3.98), avg_pkt_size=628.9(z=4.69), dst_entropy=2.0(z=5.98)]
[2026-05-20 16:42:59.745428] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=32
[2026-05-20 16:43:05.720030] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=15.64 [pkt_count=198.0(z=15.64), byte_count=59421.0(z=14.64), unique_dsts=19.0(z=12.65), syn_count=39.0(z=10.12)]
[2026-05-20 16:43:06.237567] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=57
[2026-05-20 16:43:12.993193] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=35
[2026-05-20 16:43:22.831533] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=9.58 [byte_count=13463.0(z=3.26), unique_dports=9.0(z=9.28), avg_pkt_size=841.4(z=6.37), dst_entropy=3.2(z=9.58)]
[2026-05-20 16:43:24.356348] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=60
[2026-05-20 16:43:33.061061] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=37
[2026-05-20 16:43:36.119893] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=15.01 [pkt_count=190.0(z=15.01), byte_count=54647.0(z=13.46), unique_dsts=17.0(z=11.3), syn_count=37.0(z=9.6)]
[2026-05-20 16:43:38.183476] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=66
[2026-05-20 16:43:42.858810] ZERO_DAY | SRC=57.144.138.145 ANOMALY max_z=8.47 [unique_dports=7.0(z=7.16), avg_pkt_size=521.2(z=3.84), dst_entropy=2.8(z=8.47)]
[2026-05-20 16:43:52.614594] PORT_SCAN | SRC=172.217.170.206 DST=172.20.10.2 PORTS=20
[2026-05-20 16:43:52.869243] ZERO_DAY | SRC=43.166.159.80 ANOMALY max_z=6.97 [unique_dports=5.0(z=5.04), avg_pkt_size=463.1(z=3.38), dst_entropy=2.3(z=6.97)]
[2026-05-20 16:43:52.870929] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=7.78 [unique_dports=6.0(z=6.1), avg_pkt_size=538.1(z=3.97), dst_entropy=2.6(z=7.78)]
[2026-05-20 16:43:56.005502] PORT_SCAN | SRC=57.144.138.192 DST=172.20.10.2 PORTS=20
[2026-05-20 16:43:58.147898] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=68
[2026-05-20 16:44:02.452500] PORT_SCAN | SRC=160.79.104.10 DST=172.20.10.2 PORTS=20
[2026-05-20 16:44:06.645435] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=18.79 [pkt_count=203.0(z=16.04), byte_count=76179.0(z=18.79), unique_dsts=20.0(z=13.32), unique_dports=5.0(z=5.04)]
[2026-05-20 16:44:06.957830] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=39
[2026-05-20 16:44:17.813297] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=70
[2026-05-20 16:44:22.907245] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=6.97 [unique_dports=5.0(z=5.04), avg_pkt_size=433.3(z=3.15), dst_entropy=2.3(z=6.97)]
[2026-05-20 16:44:24.060791] PORT_SCAN | SRC=160.79.104.10 DST=172.20.10.2 PORTS=22
[2026-05-20 16:44:24.675421] PORT_SCAN | SRC=172.217.170.206 DST=172.20.10.2 PORTS=24
[2026-05-20 16:44:29.294865] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=71
[2026-05-20 16:44:33.999193] PORT_SCAN | SRC=57.144.138.145 DST=172.20.10.2 PORTS=41
[2026-05-20 16:44:34.001312] PORT_SCAN | SRC=57.144.138.192 DST=172.20.10.2 PORTS=21
[2026-05-20 16:44:35.733141] PORT_SCAN | SRC=160.79.104.10 DST=172.20.10.2 PORTS=24
[2026-05-20 16:44:36.793030] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=14.58 [pkt_count=179.0(z=14.14), byte_count=59146.0(z=14.58), unique_dsts=19.0(z=12.65), unique_dports=4.0(z=3.98)]
[2026-05-20 16:44:47.508261] PORT_SCAN | SRC=57.144.138.192 DST=172.20.10.2 PORTS=22
[2026-05-20 16:44:52.525835] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=75
[2026-05-20 16:44:52.939876] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=7.36 [unique_dports=4.0(z=3.98), avg_pkt_size=966.0(z=7.36), dst_entropy=2.0(z=5.98)]
[2026-05-20 16:45:04.099359] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=79
[2026-05-20 16:45:07.511967] ZERO_DAY | SRC=172.20.10.2 ANOMALY max_z=11.98 [pkt_count=141.0(z=11.12), byte_count=38424.0(z=9.44), unique_dsts=18.0(z=11.98), syn_count=28.0(z=7.25)]
[2026-05-20 16:45:12.955141] ZERO_DAY | SRC=172.217.170.163 ANOMALY max_z=6.97 [unique_dports=5.0(z=5.04), avg_pkt_size=482.7(z=3.54), dst_entropy=2.3(z=6.97)]
[2026-05-20 16:45:13.523963] ICMP_SCAN | SRC=172.20.10.2 TARGETS=5
[2026-05-20 16:45:14.674850] PORT_SCAN | SRC=172.217.170.195 DST=172.20.10.2 PORTS=82
[2026-05-20 16:45:22.967847] ZERO_DAY | SRC=34.149.66.154 ANOMALY max_z=6.97 [unique_dports=5.0(z=5.04), syn_count=12.0(z=3.06), dst_entropy=2.3(z=6.97)]
[2026-05-20 16:45:23.041982] PORT_SCAN | SRC=57.144.138.192 DST=172.20.10.2 PORTS=23
[2026-05-20 16:45:32.977041] ZERO_DAY | SRC=172.217.170.195 ANOMALY max_z=5.98 [unique_dports=4.0(z=3.98), avg_pkt_size=740.0(z=5.57), dst_entropy=2.0(z=5.98)]
[2026-05-20 17:26:06.006758] ZERO_DAY | SRC=172.20.10.2 max_z=9.93 [pkt_count=85.0(z=4.57), unique_dsts=13.0(z=7.97), udp_count=53.0(z=9.87), icmp_count=1.0(z=9.93)]
[2026-05-20 17:26:35.556574] BRUTE_FORCE | SRC=14.43.15.88 SERVICE=SSH PORT=22 ATTEMPTS=30 in 60s
[2026-05-20 17:26:50.142733] ZERO_DAY | SRC=160.79.104.10 max_z=17.99 [pkt_count=101.0(z=5.48), byte_count=74148.0(z=8.39), udp_count=96.0(z=17.99), avg_pkt_size=734.1(z=5.98)]
[2026-05-20 17:26:50.624727] BRUTE_FORCE | SRC=14.43.15.88 SERVICE=SSH PORT=22 ATTEMPTS=123 in 60s
[2026-05-20 17:27:07.888489] ZERO_DAY | SRC=172.20.10.2 max_z=9.68 [pkt_count=158.0(z=8.72), byte_count=69098.0(z=7.81), unique_dsts=13.0(z=7.97), udp_count=52.0(z=9.68)]
[2026-05-20 17:27:08.504155] BRUTE_FORCE | SRC=44.37.201.74 SERVICE=FTP PORT=21 ATTEMPTS=30 in 60s
[2026-05-20 17:27:23.628585] BRUTE_FORCE | SRC=44.37.201.74 SERVICE=FTP PORT=21 ATTEMPTS=130 in 60s
[2026-05-20 17:27:39.544917] BRUTE_FORCE | SRC=137.242.47.40 SERVICE=RDP PORT=3389 ATTEMPTS=30 in 60s
[2026-05-20 17:27:54.684927] BRUTE_FORCE | SRC=137.242.47.40 SERVICE=RDP PORT=3389 ATTEMPTS=137 in 60s
[2026-05-20 17:28:08.868516] BRUTE_FORCE | SRC=176.157.84.244 SERVICE=Telnet PORT=23 ATTEMPTS=30 in 60s
[2026-05-20 17:28:10.039754] ZERO_DAY | SRC=172.20.10.2 max_z=9.93 [pkt_count=98.0(z=5.31), byte_count=48340.0(z=5.42), unique_dsts=15.0(z=9.24), udp_count=48.0(z=8.92)]
[2026-05-20 17:28:23.884895] BRUTE_FORCE | SRC=176.157.84.244 SERVICE=Telnet PORT=23 ATTEMPTS=136 in 60s
[2026-05-20 17:28:38.228642] BRUTE_FORCE | SRC=125.197.129.69 SERVICE=SMTP PORT=25 ATTEMPTS=30 in 60s
[2026-05-20 17:28:53.272237] BRUTE_FORCE | SRC=125.197.129.69 SERVICE=SMTP PORT=25 ATTEMPTS=138 in 60s
[2026-05-20 17:29:07.155189] BRUTE_FORCE | SRC=174.120.25.80 SERVICE=MySQL PORT=3306 ATTEMPTS=30 in 60s
[2026-05-20 17:29:22.269256] BRUTE_FORCE | SRC=174.120.25.80 SERVICE=MySQL PORT=3306 ATTEMPTS=138 in 60s
[2026-05-20 17:29:55.777984] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=200 in 120s
[2026-05-20 17:29:55.898968] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=201 in 120s
[2026-05-20 17:29:56.014266] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=202 in 120s
[2026-05-20 17:29:56.250754] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=203 in 120s
[2026-05-20 17:29:56.366139] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=204 in 120s
[2026-05-20 17:29:56.466713] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=205 in 120s
[2026-05-20 17:29:56.562168] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=206 in 120s
[2026-05-20 17:29:56.790182] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=207 in 120s
[2026-05-20 17:29:56.905690] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=208 in 120s
[2026-05-20 17:29:57.034424] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=209 in 120s
[2026-05-20 17:29:57.153684] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=210 in 120s
[2026-05-20 17:29:57.373389] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=211 in 120s
[2026-05-20 17:29:57.482922] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=212 in 120s
[2026-05-20 17:29:57.685742] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=213 in 120s
[2026-05-20 17:29:57.805473] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=214 in 120s
[2026-05-20 17:29:57.919044] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=215 in 120s
[2026-05-20 17:29:58.037450] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=216 in 120s
[2026-05-20 17:29:58.146045] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=217 in 120s
[2026-05-20 17:29:58.268859] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=218 in 120s
[2026-05-20 17:29:58.484110] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=219 in 120s
[2026-05-20 17:29:58.594708] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=220 in 120s
[2026-05-20 17:29:58.814234] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=221 in 120s
[2026-05-20 17:29:58.918114] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=222 in 120s
[2026-05-20 17:29:59.145473] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=223 in 120s
[2026-05-20 17:29:59.245517] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=224 in 120s
[2026-05-20 17:29:59.389166] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=225 in 120s
[2026-05-20 17:29:59.502203] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=226 in 120s
[2026-05-20 17:29:59.620865] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=227 in 120s
[2026-05-20 17:29:59.726204] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=228 in 120s
[2026-05-20 17:29:59.829931] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=229 in 120s
[2026-05-20 17:30:00.077304] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=230 in 120s
[2026-05-20 17:30:00.180258] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=231 in 120s
[2026-05-20 17:30:00.281934] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=232 in 120s
[2026-05-20 17:30:00.405122] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=233 in 120s
[2026-05-20 17:30:00.550272] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=234 in 120s
[2026-05-20 17:30:00.662818] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=235 in 120s
[2026-05-20 17:30:00.767017] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=236 in 120s
[2026-05-20 17:30:00.866795] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=237 in 120s
[2026-05-20 17:30:00.990684] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=238 in 120s
[2026-05-20 17:30:01.096122] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=239 in 120s
[2026-05-20 17:30:01.361968] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=240 in 120s
[2026-05-20 17:30:01.496447] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=241 in 120s
[2026-05-20 17:30:01.589158] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=242 in 120s
[2026-05-20 17:30:01.739305] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=243 in 120s
[2026-05-20 17:30:01.854169] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=244 in 120s
[2026-05-20 17:30:01.991412] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=245 in 120s
[2026-05-20 17:30:02.088815] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=246 in 120s
[2026-05-20 17:30:02.205483] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=247 in 120s
[2026-05-20 17:30:02.317323] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=248 in 120s
[2026-05-20 17:30:02.442013] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=249 in 120s
[2026-05-20 17:30:02.557491] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=250 in 120s
[2026-05-20 17:30:02.689756] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=251 in 120s
[2026-05-20 17:30:02.809686] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=252 in 120s
[2026-05-20 17:30:02.901202] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=253 in 120s
[2026-05-20 17:30:03.016944] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=254 in 120s
[2026-05-20 17:30:03.121451] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=255 in 120s
[2026-05-20 17:30:03.230193] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=256 in 120s
[2026-05-20 17:30:03.328882] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=257 in 120s
[2026-05-20 17:30:03.429456] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=258 in 120s
[2026-05-20 17:30:03.544498] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=259 in 120s
[2026-05-20 17:30:03.666107] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=260 in 120s
[2026-05-20 17:30:03.806176] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=261 in 120s
[2026-05-20 17:30:03.931490] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=262 in 120s
[2026-05-20 17:30:04.029790] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=263 in 120s
[2026-05-20 17:30:04.262880] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=264 in 120s
[2026-05-20 17:30:04.377661] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=265 in 120s
[2026-05-20 17:30:04.493036] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=266 in 120s
[2026-05-20 17:30:04.605594] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=267 in 120s
[2026-05-20 17:30:04.713285] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=268 in 120s
[2026-05-20 17:30:04.822369] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=269 in 120s
[2026-05-20 17:30:04.918788] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=270 in 120s
[2026-05-20 17:30:05.026909] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=271 in 120s
[2026-05-20 17:30:05.138463] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=272 in 120s
[2026-05-20 17:30:05.269278] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=273 in 120s
[2026-05-20 17:30:05.369033] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=274 in 120s
[2026-05-20 17:30:10.202655] ZERO_DAY | SRC=172.20.10.2 max_z=29.85 [pkt_count=171.0(z=9.46), byte_count=140564.0(z=16.04), unique_dsts=15.0(z=9.24), unique_dports=4.0(z=4.82)]
[2026-05-20 17:31:00.239659] ZERO_DAY | SRC=43.166.159.80 max_z=13.52 [pkt_count=76.0(z=4.06), byte_count=42919.0(z=4.8), unique_dports=9.0(z=11.39), syn_count=7.0(z=13.52)]
[2026-05-20 17:31:40.278449] ZERO_DAY | SRC=172.20.10.2 max_z=9.63 [pkt_count=138.0(z=7.59), byte_count=45944.0(z=5.15), unique_dsts=12.0(z=7.34), syn_count=5.0(z=9.63)]
[2026-05-20 17:31:44.361458] PORT_SCAN | SRC=70.158.160.220 DST=172.20.10.2 PORTS=30 in 60s
[2026-05-20 17:32:40.317861] ZERO_DAY | SRC=172.20.10.2 max_z=6.08 [pkt_count=78.0(z=4.17), byte_count=41206.0(z=4.6), unique_dsts=10.0(z=6.08), avg_pkt_size=528.3(z=4.21)]
[2026-05-20 17:32:45.877406] PORT_SCAN | SRC=70.158.160.220 DST=172.20.10.2 PORTS=30 in 60s
[2026-05-20 17:33:47.434318] PORT_SCAN | SRC=70.158.160.220 DST=172.20.10.2 PORTS=30 in 60s
[2026-05-20 17:33:50.369345] ZERO_DAY | SRC=172.20.10.2 max_z=7.97 [pkt_count=84.0(z=4.51), byte_count=39902.0(z=4.45), unique_dsts=13.0(z=7.97), udp_count=24.0(z=4.39)]
[2026-05-20 17:34:15.461016] BRUTE_FORCE | SRC=214.50.103.132 SERVICE=SSH PORT=22 ATTEMPTS=30 in 60s
[2026-05-20 17:34:30.518390] BRUTE_FORCE | SRC=214.50.103.132 SERVICE=SSH PORT=22 ATTEMPTS=129 in 60s
[2026-05-20 17:34:50.416800] ZERO_DAY | SRC=172.20.10.2 max_z=9.87 [pkt_count=96.0(z=5.19), byte_count=43452.0(z=4.86), unique_dsts=16.0(z=9.87), dst_entropy=1.6(z=4.72)]
[2026-05-20 17:34:51.194036] BRUTE_FORCE | SRC=35.81.132.104 SERVICE=FTP PORT=21 ATTEMPTS=30 in 60s
[2026-05-20 17:35:06.222391] BRUTE_FORCE | SRC=35.81.132.104 SERVICE=FTP PORT=21 ATTEMPTS=127 in 60s
[2026-05-20 17:35:44.342820] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=200 in 120s
[2026-05-20 17:35:44.454689] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=201 in 120s
[2026-05-20 17:35:44.564835] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=202 in 120s
[2026-05-20 17:35:44.667793] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=203 in 120s
[2026-05-20 17:35:44.785496] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=204 in 120s
[2026-05-20 17:35:44.901139] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=205 in 120s
[2026-05-20 17:35:45.001426] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=206 in 120s
[2026-05-20 17:35:45.101578] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=207 in 120s
[2026-05-20 17:35:45.201312] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=208 in 120s
[2026-05-20 17:35:45.301234] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=209 in 120s
[2026-05-20 17:35:45.417377] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=210 in 120s
[2026-05-20 17:35:45.542827] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=211 in 120s
[2026-05-20 17:35:45.650041] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=212 in 120s
[2026-05-20 17:35:45.754091] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=213 in 120s
[2026-05-20 17:35:45.857196] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=214 in 120s
[2026-05-20 17:35:45.961755] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=215 in 120s
[2026-05-20 17:35:46.077607] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=216 in 120s
[2026-05-20 17:35:46.182313] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=217 in 120s
[2026-05-20 17:35:46.293968] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=218 in 120s
[2026-05-20 17:35:46.392790] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=219 in 120s
[2026-05-20 17:35:46.509283] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=220 in 120s
[2026-05-20 17:35:46.622597] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=221 in 120s
[2026-05-20 17:35:46.721615] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=222 in 120s
[2026-05-20 17:35:46.813737] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=223 in 120s
[2026-05-20 17:35:46.903430] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=224 in 120s
[2026-05-20 17:35:47.102449] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=225 in 120s
[2026-05-20 17:35:47.310277] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=226 in 120s
[2026-05-20 17:35:47.431370] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=227 in 120s
[2026-05-20 17:35:47.529779] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=228 in 120s
[2026-05-20 17:35:47.630089] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=229 in 120s
[2026-05-20 17:35:47.745442] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=230 in 120s
[2026-05-20 17:35:47.848213] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=231 in 120s
[2026-05-20 17:35:47.978884] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=232 in 120s
[2026-05-20 17:35:48.103352] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=233 in 120s
[2026-05-20 17:35:48.202405] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=234 in 120s
[2026-05-20 17:35:48.286085] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=235 in 120s
[2026-05-20 17:35:48.397654] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=236 in 120s
[2026-05-20 17:35:48.501109] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=237 in 120s
[2026-05-20 17:35:48.630742] CREDENTIAL_STUFFING | DST=172.20.10.2 PORT=443 UNIQUE_SRCS=238 in 120s
